id,bid,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户
3532213117211466,zdw0Dug1Y,我参与了@天猫 的投票【过年你喝那种酒？】，我投给了“果酒，漂亮的液体，最喜欢”，你也快来表态吧！过年你喝那种酒？ ,https://ww4.sinaimg.cn/large/696490f0gw1e0m5i35ipzj.jpg,,,2013-01-08,投票,1,1,0,,天猫,True
3531735427891579,zdjAax6Xx,＂声明：凤凰网登载《环球时报》此文出于传递更多信息之目的，并不意味着赞同其观点或证实其描 述。＂@雷颐 我在:湖滨南路 ,,,湖滨南路,2013-01-07,iPhone客户端,1,0,1,,雷颐,True
3531613138809988,zdgoVAXSA,//@雷颐:删再转！//@王晓渔: 再转,,,,2013-01-06,iPhone客户端,0,1,1,,"雷颐,王晓渔",False,,,3531610689109557,zdgkYCdOl,该账号因被投诉违反《微博社区公约》的相关规定，现已无法查看。查看帮助  网页链接,,,,2013-01-06,,0,0,0,,
3531595723596255,zdfWQf5y7,,,,,2013-01-06,iPad客户端,0,0,0,,,False,,,3531594852153161,zdfVr928p,该账号因被投诉违反《微博社区公约》的相关规定，现已无法查看。查看帮助  网页链接,,,,2013-01-06,,0,0,0,,
3531033041063185,zd1ji4sA9,眼睛肿了 我在这里:厦门·厦门大学附属第一医院 ,,,厦门·厦门大学附属第一医院,2013-01-05,iPhone客户端,5,8,1,,,True
3530867353972698,zcX03gFtM,转发微博,,,,2013-01-04,iPad客户端,0,3,0,,,False,2200471301,厦门大城小事,3530824404122833,zcVSMhixj,请转发通知，明天交通限制路段！2013厦门国际马拉松明早8点起跑哦！BRT明天凌晨5:30开跑！比赛路线和交通限制情况详见附图说明。童鞋们要提前做好出行安排哦。 ,https://ww3.sinaimg.cn/large/83288705jw1e0hqoxv7u7j.jpg,,,2013-01-04,三星Galaxy Note II,0,61,210,,
3530699862257498,zcSDU9thg,翔一般的运气，难道我长麦粒肿了 我在这里:厦门·厦门大学附属第一医院 ,,,厦门·厦门大学附属第一医院,2013-01-04,iPhone客户端,6,2,0,,,True
3530162005680587,zcEEonPMn,我刚刚获得【微博控】勋章，你也赶紧加油哦。网页链接 ,https://ww3.sinaimg.cn/large/62015b43tw1di9wbpwg6ej.jpg,,,2013-01-02,微博手机版,0,1,0,,,True
3529754286545507,zcu2MrsMH,快乐源于意淫 我在这里:网页链接 ,,,,2013-01-01,iPhone客户端,2,4,0,,,True
3529448693533156,zcm5TeP8o,新年快乐 我在这里:网页链接 ,,,,2013-01-01,iPhone客户端,2,4,0,,,True
3529384349032865,zckq6BTRn,我在江苏卫视跨年@天方夜谭212 @江苏卫视 我在这里:厦门·厦门磐基国际中心 ,https://ww3.sinaimg.cn/large/43e5425djw1e0d5awqip3j.jpg,,厦门·厦门磐基国际中心,2012-12-31,iPhone客户端,45,22,59,,"天方夜谭212,江苏卫视",True
3529371606805321,zck5ysynf,刚把感冒药扔了就感冒[懒得理你] 我在:长青路 ,,,长青路,2012-12-31,iPhone客户端,3,2,0,,,True
3529355575600036,zcjFHnuPa,感冒了[挖鼻屎] 我在这里:厦门·厦门磐基国际中心 ,,,厦门·厦门磐基国际中心,2012-12-31,iPhone客户端,3,1,0,,,True
3528889089765053,zc7xiEYkR,饿了 我在这里:厦门·厦门磐基国际中心 ,https://ww1.sinaimg.cn/large/43e5425djw1e0bkfaipmbj.jpg,,厦门·厦门磐基国际中心,2012-12-30,iPhone客户端,13,8,0,,,True
3528852066439162,zc6zAr17s,此刻觉得好幸福,,,,2012-12-30,iPad客户端,0,0,0,,,False,2200471301,厦门大城小事,3528694981092728,zc2ue4AgE,在厦门，屌丝也有让高富帅羡慕的时候：当他们开着百万豪车堵在莲坂蛋疼时，我们或乘着BRT，或踩着电动车或单车，呼啸而过  ,https://ww4.sinaimg.cn/large/83288705jw1e0ay4r1dfvj.jpg,,,2012-12-29,iPhone客户端,3,54,169,,
3528347210241012,zbTrj10Hi,为什么你们都结婚了 我在这里:厦门·厦门大学附属第一医院 ,,,厦门·厦门大学附属第一医院,2012-12-28,iPhone客户端,17,15,2,,,True
3527626482274725,zbAGQ9xL7,我参与了@Zealer中国 的投票【MX2 测评调研】，我投给了“iPhone 5”，你也快来表态吧！MX2 测评调研 ,https://ww1.sinaimg.cn/large/b89e3f89gw1e07b0bo59oj.jpg,,,2012-12-26,投票,1,1,0,,Zealer中国,True
3527624423345148,zbADwe2e0,转发微博,,,,2012-12-26,iPhone客户端,0,0,0,,,False,,,3527609406900060,zbAfisX1i,该账号因被投诉违反《微博社区公约》的相关规定，现已无法查看。查看帮助  网页链接,,,,2012-12-26,,0,0,0,,
3527540502974665,zbysactQt,好吃的在哪里 我在这里:厦门·厦门大学附属第一医院 ,,,厦门·厦门大学附属第一医院,2012-12-26,iPhone客户端,1,3,0,,,True
3527261426499913,zbrc2rgVj,看懂了,,,,2012-12-25,微博 weibo.com,0,1,0,,,False,2244250502,最最搞笑精选,3493384071555822,yDblt6wJU,亮点简直太多了。。。尼玛笑死我了！！！！这个绝对高级口语……怪不得六级到现在都过不了！！「转」更多经典搞笑内容请点击关注@最最搞笑精选 海量搞笑内容与你分享 ,https://ww2.sinaimg.cn/large/85c48b86jw1dx6aq9nbtwj.jpg,,,2012-09-23,皮皮时光机,63,507,5475,,最最搞笑精选
3527211602594469,zbpTGaSWh,"初三那年有一条“青少年反锁房门打飞机猝死”的新闻,搞得班上男生相顾失色,人人自危。同桌羞涩地问我:""一周打几次算正常？""我当时是团支部书记,不好意思说不知道,就沉着地回答:""不要超过两次吧。""同桌紧张地追问:""那超过两次怎么办?""我不... 网页链接 ",,,,2012-12-25,今日头条,15,3,1,,,True
3526816070992265,zbfBJ4a8h,吃苹果 我在这里：厦门·厦门大学附属第一医院 ,https://ww1.sinaimg.cn/large/43e5425djw1e04ycbhduej.jpg,,厦门·厦门大学附属第一医院,2012-12-24,iPhone客户端,8,2,0,,,True
3526533937070317,zb8gFtFjn,一路走好,,,,2012-12-23,微博 weibo.com,9,10,8,,,False,1686483721,杰克华君,3506808730001794,z2R7P00sW,一身豪情壮志铁傲骨，原来英雄是孤独 ,,,,2012-10-30,随享.iPhone,604,10747,5946,,
3526525696033819,zb83npjFF,看过《人再囧途之泰囧》：看了开心！ ★★★★★ 人再囧途之泰囧‎ (2012) ,https://ww1.sinaimg.cn/large/43e5425djw1e040zqi1agj.jpg,,,2012-12-23,豆瓣电影,10,7,0,,,True
3525730971283249,zaNnz5nPz,朋友们，从今天起你们也许就联系不到我了，因为我要去拯救地球了。如果22日太阳照常升起，那就说明我成功了，不用感谢我，这都是应该的！ 我在这里：厦门·厦门大学附属第一医院 ,,,厦门·厦门大学附属第一医院,2012-12-21,iPhone客户端,113942,100081,218416,,,True
3525685853289865,zaMcNdNQl,"#走你2012#2012年2月19日，我首次将足迹深深插入这傲娇的星球！当时我在#福建省,厦门市,思明区,湖滨北路#，1/4炷香之后，@我爱晗晗2008 和@微博位置 小位子也找到了同一个点……这位一只眼的朋友，不要总是和我抢可以吗！傲娇的地球桑是我一个人的！2012，走你！ 网页链接 ",https://ww1.sinaimg.cn/large/43e5425djw1e01cjdot90j.jpg,,,2012-12-21,微博位置,9,8,1,"走你2012,福建省,厦门市,思明区,湖滨北路","我爱晗晗2008,微博位置",True
3525045731623270,zavyl6OhM,我发现一个比微博私密的地方——湖畔，随时随心记录自己的生活，独有的【二人世界】和【家人空间】，新潮有趣！没有广告推送，安静无纷扰。想看我的最新生活分享，就来湖畔找我吧！网页链接 ,,,,2012-12-19,湖畔分享,1,2,0,,,True
3524978983037511,zatOGcKc7,我迷信了 我在这里：厦门·厦门大学附属第一医院 ,,,厦门·厦门大学附属第一医院,2012-12-19,iPhone客户端,3,1,1,,,True
3524579282859145,zajq0bZNf,,,,,2012-12-18,iPhone客户端,0,0,0,,,False,2200471301,厦门大城小事,3524574278551879,zajhVzSJx,【粉丝注意！“厦门大城小事”圣诞礼物全市送[圣诞袜]】圣诞节当天，满载2万元圣诞礼物的“F0” 小车（如图，请认清）将从早8点到到晚6点，全天在岛内转悠，如果你是@厦门大城小事 粉丝，请招手，马上停下送你圣诞礼物，最少真皮钱包！发微博记录派奖车，也马上获礼品，不需抽奖！帮扩本条拦下给双份！ ,https://ww3.sinaimg.cn/large/83288705jw1dzxsv52klij.jpg,,,2012-12-18,微博 weibo.com,31,941,2637,,厦门大城小事
3524242446947072,zaaEIt9fy,转发微博,,,,2012-12-17,iPhone客户端,0,0,1,,,False,2200471301,厦门大城小事,3524204688934155,za9FOBubh,心酸！扩散！老人己经86岁了！不但独自生活还得出来摆摊讨生活，厦门的朋友们路过可以买一两件生活小用品，不伸手乞讨，尊严可贵，老人家常在金榜BRT站与文凭路楼口摆摊，如果可以，请花一块两块照顾一下生意！ 或者，随手扩散让更多人来帮他！ （@请叫我之韵 ） ,https://ww4.sinaimg.cn/large/83288705jw1dzwmfg6lksj.jpg,,,2012-12-17,iPhone客户端,9,125,755,,请叫我之韵
3523962631491230,za3np6fW6,夜班有人送奶茶，好诱惑呀，要不要喝？ 我在这里：厦门·厦门大学附属第一医院 ,https://ww2.sinaimg.cn/large/43e5425djw1dzvummyquyj.jpg,,厦门·厦门大学附属第一医院,2012-12-16,iPhone客户端,20,11,1,,,True
3523810659994794,z9ZqhFW6m,早起！ 我在这里：网页链接 ,https://ww3.sinaimg.cn/large/43e5425djw1dzvd6b61i3j.jpg,,,2012-12-16,iPhone客户端,12,3,1,,,True
3523810517364744,z9Zq3uTUc,日出！ 我在这里：网页链接 ,https://ww3.sinaimg.cn/large/43e5425djw1dzvd5pno6qj.jpg,,,2012-12-16,iPhone客户端,11,7,0,,,True
3523447428685411,z9PYqArth,,,,,2012-12-15,iPhone客户端,0,0,0,,,False,1939417770,少女彭恰恰,3523158487684397,z9Isowf3T,You usually find what you are looking for the moment you stop looking for it. 众里寻他千百度，蓦然回首，那人却在灯火阑珊处。 ,https://ww1.sinaimg.cn/large/73992aaajw1dzta9viga0j.jpg,,,2012-12-14,时光机,45,329,4763,,
3523260945616399,z9L7Enz55,我在这里：#星巴克(磐基中心店)# 网页链接 ,https://ww1.sinaimg.cn/large/43e5425djw1dztm1hark2j.jpg,,,2012-12-14,iPad客户端,5,4,0,星巴克(磐基中心店),,True
3523231816227522,z9KmFq83U, 我在这里：厦门·澳门豆捞（厦门店） ,https://ww4.sinaimg.cn/large/43e5425djw1dztip1qq5kj.jpg,,厦门·澳门豆捞（厦门店）,2012-12-14,iPhone客户端,5,3,0,,,True
3522523393894434,z9rW3gl7s,捡到10块钱[挖鼻屎] 我在这里：厦门·厦门磐基国际中心 ,,,厦门·厦门磐基国际中心,2012-12-12,iPhone客户端,10,2,0,,,True
3522189842539386,z9jg4aEBQ,,,,,2012-12-11,iPad客户端,1,4,2,,,False,2200471301,厦门大城小事,3522185450446195,z9j8Z1S4H,你有多久没吃到妈妈亲手为你做的饭了？ ,https://ww1.sinaimg.cn/large/83288705jw1dzq6it3p0ij.jpg,,,2012-12-11,iPhone客户端,1,90,181,,
3522188319243733,z9jdBCMIt,一直觉得医生挺冷漠的，某次我去补牙，牙洞已经有些大了，医生看了看说：怎么这么大洞了才来？我：当我意识到的时候就这么大了。然后医生又对我说：一会疼就对我说。顿时觉得好很温馨好温馨。当医生钻牙的时候真的碰到神经了，于是我对医生说：疼！医生：活该，让你不早来啊～您这是逗我玩么π_π ,,,,2012-12-11,今日头条,74,19,7,,,True
3522163803772699,z9iA4fPrZ,,,,,2012-12-11,iPhone客户端,1,0,0,,,False,2093659437,乐活武汉,3522163304536108,z9izgj232,有时候，拯救灵魂滴不是知识，而是一碗香喷喷的热干面~ ,https://ww3.sinaimg.cn/large/7ccab52djw1dzq3z8vbt0j.jpg,,,2012-12-11,weiboat.com,3,107,281,,
3522024330632094,z9eX72Er4,热干面 我在:思明北路 ,https://ww3.sinaimg.cn/large/43e5425djw1dzpo0nx8fpj.jpg,,思明北路,2012-12-11,iPhone客户端,27,6,3,,,True
3521999076775620,z9einsqEc,,,,,2012-12-11,iPhone客户端,0,0,0,,,False,2200471301,厦门大城小事,3521988935051573,z9e21lc8Z,鼓浪屿上有家茶货铺，叫“陈罐西式茶货铺”，这个是老事，大家都知道，可听说旁边真开了家“张伯芝华仕酒吧”，你就凌乱了，真是人才啊。。。我估计“谢庭封肉店”的开张也快了！[呵呵] ,https://ww1.sinaimg.cn/large/83288705jw1dzpjybcqhmj.jpg,,,2012-12-11,iPhone客户端,5,95,419,,
3521768864043383,z98j4gXRR,@doraemonn1020 @葵小熊 @炭烧曦 @那小武5 @赖小璐-66 @crystalmeng @牛奶小咖,,,,2012-12-10,iPhone客户端,0,1,0,,"doraemonn1020,葵小熊,炭烧曦,那小武5,赖小璐-66,crystalmeng,牛奶小咖",False,2947208990,每日南京,3521681433302391,z9623dR6n,终于见识啥叫大钞了——“那天我去汤臣一品买房，经理说找不开……” via@文冤阁大学士 ,https://ww1.sinaimg.cn/large/afaad71egw1dzokmvoahkj.jpg,,,2012-12-10,微博 weibo.com,0,2,20,,文冤阁大学士
3521656087585213,z95navPg9,下班鸟，下午休息 我在这里：厦门·玛琪雅朵咖啡（第一医院店） ,,,厦门·玛琪雅朵咖啡（第一医院店）,2012-12-10,iPhone客户端,6,3,0,,,True
3521424080073455,z8ZkY0j6L, //@口袋英语:瘦比什么都重要！！,,,,2012-12-09,iPhone客户端,0,0,0,,口袋英语,False,2346828595,辣妈萌宝日记,3521038308829619,z8PiKB2Zd,【减肥❤精言】很能吃苦三个字，我只能做到前三个。 ,https://ww4.sinaimg.cn/large/8be1c333jw1dzmirwxczzj.jpg,,,2012-12-08,时光机,4,33,308,,
3521423710703461,z8Zkn2X09,如果21号真的末日了，这个月的房租就不用交了 我在这里：厦门·厦门磐基国际中心 ,,,厦门·厦门磐基国际中心,2012-12-09,iPhone客户端,23,7,2,,,True
3521409554376625,z8YXximyJ,谁来喝两杯吧 我在:长青路 ,,,长青路,2012-12-09,iPhone客户端,3,5,0,,,True
3521405444786850,z8YQUk5hg,不吃泡面！ ,https://ww3.sinaimg.cn/large/43e5425djw1dznoxuh2vjj.jpg,,,2012-12-09,暴走漫画精选,5,4,2,,,True
3521367573604359,z8XRPf7EP,这是要买棉拖呀 我在:松柏路 ,,,松柏路,2012-12-09,iPhone客户端,0,1,0,,,True
3520966308674569,z8NqCAoEp, 我在:金鸡南路 ,https://ww4.sinaimg.cn/large/43e5425djw1dzmai7r7lwj.jpg,,金鸡南路,2012-12-08,iPhone客户端,11,11,0,,,True
3520696682340975,z8GpK9OZF,我破天荒的来健身 我在这里：厦门·厦门磐基国际中心 ,https://ww3.sinaimg.cn/large/43e5425djw1dzlfjfiyfij.jpg,,厦门·厦门磐基国际中心,2012-12-07,iPhone客户端,9,2,0,,,True
3520564079604701,z8CXREiCx,有奖转发,,,,2012-12-07,微活动,0,0,1,,,False,1629709475,傲游浏览器,3519077303565351,z80hQeXvF,#傲游新品发布倒计时#沉淀多时用心良苦，傲游新一代浏览器12月10日全新亮相，大招来袭，你，不可错过！即刻起转发本微博并@ 3位好友，即有机会赢走苹果iPhone 5！关注@傲游浏览器 12月10日还有更多苹果大奖等你抢！网页链接 网页链接 ,https://ww3.sinaimg.cn/large/612364a3jw1dzg9i8r1m2j.jpg,,,2012-12-03,微活动,8,60739,47683,傲游新品发布倒计时,傲游浏览器
3520557477675995,z8CNdwcSn,管了一个病人，压力好大呀 我在这里：厦门·厦门大学附属第一医院 ,,,厦门·厦门大学附属第一医院,2012-12-07,iPhone客户端,3,2,0,,,True
3520231475484449,z8ujpn0KR,，你还好意思出来 我在这里：网页链接 ,,,,2012-12-06,iPhone客户端,0,1,2,,,True
3520181814749693,z8t1jjVBX,好期待,,,,2012-12-06,iPhone客户端,0,0,0,,,False,1629709475,傲游浏览器,3519077303565351,z80hQeXvF,#傲游新品发布倒计时#沉淀多时用心良苦，傲游新一代浏览器12月10日全新亮相，大招来袭，你，不可错过！即刻起转发本微博并@ 3位好友，即有机会赢走苹果iPhone 5！关注@傲游浏览器 12月10日还有更多苹果大奖等你抢！网页链接 网页链接 ,https://ww3.sinaimg.cn/large/612364a3jw1dzg9i8r1m2j.jpg,,,2012-12-03,微活动,8,60739,47683,傲游新品发布倒计时,傲游浏览器
3520117008371475,z8rkMz7NN,睡不着了 我在这里：厦门·厦门磐基国际中心 ,,,厦门·厦门磐基国际中心,2012-12-06,iPhone客户端,4,11,1,,,True
3519821733870394,z8jExgeRI,没上夜班也要下夜班呀 我在:白鹿路 ,,,白鹿路,2012-12-05,iPhone客户端,3,0,0,,,True
3519552098889112,z8cDDBisM,@doraemonn1020 @葵小熊,,,,2012-12-04,iPhone客户端,0,0,0,,"doraemonn1020,葵小熊",False,,,3519460546097821,z8afYpAjX,该账号因被投诉违反《微博社区公约》的相关规定，现已无法查看。查看帮助  网页链接,,,,2012-12-04,,0,0,0,,
3519497099359959,z8bcVDgX5,不错` 最近好吗 官方版-张韶涵 高清MV-音悦台 ,,https://www.yinyuetai.com/mv/video-url/517882,,2012-12-04,OS X,2,0,0,,,True
3519467608372368,z8armz82c,上级医师指示：下午休息，晚上夜班，有时间就过了，没时间就算了！ 我在:石泉路 ,,,石泉路,2012-12-04,iPhone客户端,3,1,0,,,True
3519270501242988,z85js5dmc,我刚刚升级了#啪啪#v1.2客户端：新增QQ账号登录、私信、黑名单、举报等功能；啪啪，它可以给照片录音，让你的照片更加生动。听照片讲故事，感受不同的声音，很有意思哦，快试试>>>网页链接 （来自@啪啪官方微博） ,https://ww1.sinaimg.cn/large/43e5425djw1dzgvqtwatlj.jpg,,,2012-12-03,啪啪,1,1,0,啪啪,啪啪官方微博,True
3519171993919065,z82KzgrwJ,尼美 我在:石泉路 ,https://ww3.sinaimg.cn/large/43e5425djw1dzgkfjz36xj.jpg,,石泉路,2012-12-03,iPhone客户端,2,4,0,,,True
3519115840605786,z81i02xAK,,,,,2012-12-03,iPhone客户端,0,0,0,,,False,2659674091,内购网-NeiGou,3519104407155760,z80Zyu1xu,#周一请吃素#给正在减肥的同志们推荐一道【酸辣土豆片】。土豆其实是很理想的减肥食品，它只含有0.1%的脂肪。但油炸热量太高，蒸或煮都是不错的选择，根据自己口味调入喜爱的酱料，既解馋又方便，享受美味的同时，也不必担心发胖~教程→网页链接 ,https://ww3.sinaimg.cn/large/9e8767ebjw1dzgco2tgwcj.jpg,,,2012-12-03,专业版微博,0,15,22,周一请吃素,
3519110140495915,z818O250D,下班鸟 我在:白鹿路 ,,,白鹿路,2012-12-03,iPhone客户端,1,1,0,,,True
3518840337795615,z7U7DwHZJ, ,https://ww1.sinaimg.cn/large/43e5425djw1dzfic1urpug.gif,,,2012-12-02,微博 weibo.com,115,68,30,,,True
3518820683818108,z7TBWg1go,想看《少年派的奇幻漂流》 网页链接 ,https://ww3.sinaimg.cn/large/43e5425djw1dzfg31ozljj.jpg,,,2012-12-02,豆瓣电影,10,11,0,,,True
3518758289592917,z7RZiEfyt,小心点，哈哈！ ,https://ww2.sinaimg.cn/large/43e5425djw1dzf8x2cd8gj.jpg,,,2012-12-02,暴走漫画精选,9,4,0,,,True
3518439618512939,z7JHjzIBt,"我在这里：#福建省,厦门市,思明区,湖滨北路# 湖滨北路 ",https://ww3.sinaimg.cn/large/43e5425djw1dze8bif8fpj.jpg,,湖滨北路,2012-12-01,iPad客户端,2,3,2,"福建省,厦门市,思明区,湖滨北路",,True
3518381783189844,z7Ic2dnP6,走你 我在:湖滨西路 ,,,湖滨西路,2012-12-01,iPhone客户端,3,1,0,,,True
3518174701962971,z7CO28eEP,上公交车投币的时候不小心投了个50的，跟司机说司机一副幸灾乐祸加不耐烦的说不知道，然后在内喊着:往后走，往后走，于是我hell的扭头向后面喊到......大家上车我请客，我请客.......请客.........客.........然后看向傻逼司机.........爽!!!! ,,,,2012-11-30,今日头条,87,31,14,,,True
3517756982637463,z7rWib47J,,,,,2012-11-29,iPhone客户端,0,1,2,,,False,1735618041,星座秘语,3517338894894681,z7h3Xkxkt,【12星座男人谁最帅？】天枰座：90%；射手座：90%；双鱼座：80%；摩羯座：75%；白羊座：75%；天蝎座：75%；巨蟹座：60%；狮子座：50%；水瓶座：50%；处女座：46%；金牛座：25%；双子座：25%。 ,https://ww4.sinaimg.cn/large/67736df9jw1dzapwj1gogg.gif,,,2012-11-28,时光机,27,573,4731,,
3517384079705956,z7iePEIXG,累死小爷了 我在:湖滨西路 ,,,湖滨西路,2012-11-28,iPhone客户端,1,4,0,,,True
3516747019526924,z71FjDYo4,赶紧打破循环,,,,2012-11-26,iPhone客户端,2,2,0,,,False,2816368142,crystalmeng,3516731504611819,z71gijlKb,恶性循环般的人生唉 ,,,,2012-11-26,微博 weibo.com,0,3,1,,
3516705256849352,z70zXsJPq,不能上网[懒得理你] 我在:常明路 ,,,常明路,2012-11-26,iPhone客户端,0,1,0,,,True
3516385768703098,z6SgEAw4y,喜欢就多看会儿吧 ,https://ww2.sinaimg.cn/large/43e5425djw1dz7ofsc3nsj.jpg,,,2012-11-25,暴走漫画精选,6,5,2,,,True
3516217237678087,z6NSPwdq7,#微博亮了#我已成功升级新版微博，并领取扬V耀5勋章，从此扬名立万，扬威耀武！全新微博界面，超大头图，个性化应用管理，定向发布，V5版真的很V5！快去升级跟我一起体验吧！网页链接 ,https://ww4.sinaimg.cn/large/77ec4078jw1dx7ou0h9cjj.jpg,,,2012-11-25,勋章馆,0,0,0,微博亮了,,True
3516216930880827,z6NSl3H8T,"我已经抢""鲜""升级#新版微博#，想体验你的微博生活么？快来升级吧~~网页链接 ；这里有我的曾经、现在和未来！这是我的微博生活~~ 点击播放：微博历程 ",,,,2012-11-25,微博 weibo.com,0,0,0,新版微博,,True
3515428666002606,z6tmWpbye,这鬼天气什么时候结束啊 我在:莲花南路 ,,,莲花南路,2012-11-23,iPhone客户端,1,2,4,,,True
3515069197092762,z6k19tL9o,早上去买蛋堡，卖家不要钱，原来昨天给钱忘了拿，我说昨天早餐怎么丢了 ,,,,2012-11-22,iPhone客户端,21,5,1,,,True
3514899743674555,z6fBQfpV1,"我在这里：#福建省,厦门市,思明区,湖滨北路#腮红，就是这么艳丽 嘉禾路 ",https://ww2.sinaimg.cn/large/43e5425djw1dz2xrqtzipj.jpg,,嘉禾路,2012-11-21,iPad客户端,82,75,10,"福建省,厦门市,思明区,湖滨北路",,True
3514883280672570,z6fbi2OXU, //@炭烧曦:真的吗@doraemonn1020,,,,2012-11-21,iPhone客户端,0,0,1,,"炭烧曦,doraemonn1020",False,1644395354,冷笑话精选,3514834383610336,z6dUqf9de,据说，30秒内把这瓶哆啦a梦转走，这周会交好运，赶快行动吧！ ,https://ww4.sinaimg.cn/large/62037b5ajw1dz2q9ileo8j.jpg,,,2012-11-21,时光机,18,479,6215,,
3514708860243278,z6aDY11hQ,早晨丢了 我在:厦禾路 ,,,厦禾路,2012-11-21,iPhone客户端,2,3,0,,,True
3514373316262102,z61ULqh3E,老杨，我梦到你了 我在:湖滨西路 ,,,湖滨西路,2012-11-20,iPhone客户端,8,7,0,,,True
3514180897998047,z5WUpxyEL,让你血脉喷张的女人来自 @百思不得姐应用 ,https://ww1.sinaimg.cn/large/43e5425djw1dz0n7nckfzj.jpg,,,2012-11-19,不得姐,11,5,2,,百思不得姐应用,True
3513712612327542,z5KJ79Lv0, ,https://ww1.sinaimg.cn/large/43e5425djw1dyz5fhwzw8j.jpg,,,2012-11-18,iPhone客户端,13,7,0,,,True
3513305014001218,z5A7HgMTM,饭，我所欲也，瘦，亦我所欲也；二者不可兼得，我勒个去也 ,,,,2012-11-17,iPhone客户端,44,12,2,,,True
3513050554756496,z5tvhjXnG, ,https://ww1.sinaimg.cn/large/43e5425djw1dyx1e6vo0wj.jpg,,,2012-11-16,iPad客户端,2,2,0,,,True
3512704159693179,z5kuzEFDB,今天的新闻联播大约需要两个小时 ,,,,2012-11-15,iPad客户端,7,1,1,,,True
3512375858486544,z5bX3zBJK,郭富城好帅 我在:涵光巷 ,,,涵光巷,2012-11-14,iPhone客户端,3,8,0,,,True
3511884462626178,z4Zaub1bI,尼玛… 网页链接 （来自@啪啪官方微博） ,https://ww2.sinaimg.cn/large/43e5425djw1dytbgxosyuj.jpg,,,2012-11-13,啪啪,2,3,0,,啪啪官方微博,True
3511643839830177,z4SUnFfhf,想看《寒战》 寒战 寒戰‎ (2012) ,https://ww2.sinaimg.cn/large/43e5425djw1dysju2mhpuj.jpg,,,2012-11-12,豆瓣电影,5,5,0,,,True
3511631616959565,z4SAFtcv3,美哦 ,https://ww2.sinaimg.cn/large/43e5425djw1dysifjfhr1j.jpg,,,2012-11-12,iPad客户端,17,2,0,,,True
3511186273936442,z4H0ngw30,我又无耻的有食欲了 我在:人和路 ,,,人和路,2012-11-11,iPhone客户端,6,5,0,,,True
3511161905260270,z4Gn4m4r4, ,https://ww3.sinaimg.cn/large/43e5425djw1dyr0hhq1uej.jpg,,,2012-11-11,iPhone客户端,3,1,0,,,True
3510885618117550,z4zbry3Ke,珍香姐 我在:网页链接 ,https://ww1.sinaimg.cn/large/43e5425djw1dyq4r615b0j.jpg,,,2012-11-10,iPhone客户端,3,1,0,,,True
3510863212110262,z4yBj8QYu,敢不敢不这么美 ,https://ww1.sinaimg.cn/large/43e5425djw1dyq26jap10j.jpg,,,2012-11-10,iPhone客户端,2,5,0,,,True
3510806278387967,z4x7tzc5N,又是A13 ,https://ww1.sinaimg.cn/large/43e5425djw1dypvn4u2cej.jpg,,,2012-11-10,iPhone客户端,1,4,0,,,True
3510530839338985,z4pXdDbuN,嘿嘿 ,https://ww2.sinaimg.cn/large/43e5425djw1dyp00b9k18j.jpg,,,2012-11-09,iPad客户端,17,7,0,,,True
3509810206986327,z47cUtjsH,车上好多警察哦，开会？ ,https://ww4.sinaimg.cn/large/43e5425djw1dymp8uc4fbj.jpg,,,2012-11-07,iPhone客户端,6,5,0,,,True
3509069547206084,z3NWiueDa,,,,,2012-11-05,iPhone客户端,1,1,1,,,False,1729908110,幽默专家bot,3508985141896527,z3LKa7Xn9,长期骑车和开车的臀部对比……（via X-BIONIC） ,https://ww1.sinaimg.cn/large/671c4d8ejw1dyk2hkihuej.jpg,,,2012-11-05,精彩微客,245,6742,34577,,
3509062035124789,z3NKblvbT,,,,,2012-11-05,iPhone客户端,0,0,0,,,False,2577553040,doraemonn1020,3507498533661437,z394pfmvr,真的郁闷了@xiaolwl ,,,,2012-11-01,iPhone客户端,1,4,1,,xiaolwl
3508987867454568,z3LOyvhgY,毁三观,,,,2012-11-05,iPhone客户端,3,0,1,,,False,1629709475,傲游浏览器,3508985162873355,z3LKcc3ur,#这是图什么#这是小傲看过的最毁三观的图形题，没有之一…… ,https://ww2.sinaimg.cn/large/612364a3jw1dyk2hkjeurj.jpg,,,2012-11-05,专业版微博,0,15,53,这是图什么,
3508986844215954,z3LMUhGLg,周黑鸭，热干面 ,,,,2012-11-05,iPhone客户端,20,16,1,,,True
3508905944159819,z3JGqhs9R, //@赖小璐-66:感人，同一个专业很有共鸣,,,,2012-11-05,iPhone客户端,0,1,0,,赖小璐-66,False,1610893522,子涵123,3508693582962266,z3E9UcqCu,那年那月：马上飞回北京去看雪，看到科里又有抢救，看到我们可爱的同事， 看到又有血案， 奇怪内心很少波澜，不是麻木，是看淡，我们就是那样，我们不曾改变，翻出一片写了很久的文章，特此代... 网页链接 （使用新浪长微博工具发布 网页链接） ,https://ww3.sinaimg.cn/large/600448d2jw1dyj503uvplj.jpg,,,2012-11-04,新浪博客,12,434,3435,,
